nameseq,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis,label
URS00021E4017/Sphingomonas,185.9999999999998,89.883714349509,1394.0000000000002,2.7732692083484665,0.16666666666666685,2.661926052102164,230.51247254758255,231.76187179385502,25.554303539406355,43.0051547761429,89.883714349509,236.99484522385708,1391.2267307916518,53713.56521739129,193.98969044771417,96.99484522385708,1.2393143685353913,1.2509034923997495,0.20178589494131377,miRNA
URS00021E7827/Sinorhizobium,172.00000000000003,95.4588711010685,1600.0,0.262048930053101,0.16666666666666666,2.594353074622924,231.68944732119323,233.04834136239782,18.96201710632782,34.93960428546369,95.4588711010685,226.31491289869646,1599.7379510699468,54311.529411764706,191.3753086132328,95.6876543066164,1.3470316704720535,0.9910826295790053,0.26617859439430414,miRNA
URS00021E7C42/Leifsonia,174.00000000000003,115.94607993046037,1114.0,4.286772267262314,0.16666666666666663,2.532842497769486,209.5137227009248,210.72830518146148,21.747154110459615,52.407426938201226,115.94607993046037,211.35106914771208,1109.7132277327378,44406.41860465117,158.94364220951087,79.47182110475543,1.204101854603016,0.8312666013635307,0.25932530534236586,miRNA
URS00021E7D75/Ramlibacter,185.99999999999997,97.77490500688931,1681.9999999999998,5.400044298799962,0.16666666666666669,2.6649483240618848,269.9629604223512,271.42618501729606,32.98953837202168,43.187879615720966,97.77490500688931,217.10983949363705,1676.5999557011999,73672.17391304344,173.9219598779161,86.96097993895805,1.451413765711566,0.9804133299073815,0.22834432774280153,miRNA
URS00021E8A2E/Rhizobium,323.99999999999994,226.50424992252098,2297.781704961683,3.3135436596215864,0.16666666666666669,3.3448154183558434,332.79423071922383,333.82615329107756,75.48451988219927,121.14662429442367,226.50424992252098,421.08799990864617,2294.468161302061,111439.900621118,299.94137561422247,149.97068780711123,1.027142687405012,0.8788831753492935,0.23489558680782854,miRNA
URS00021E9E89/Rhizobium,170.00000000000003,99.76949550046686,1125.417405789959,0.837768032813756,0.16666666666666663,2.548740381265714,200.59910268991737,201.78961226744954,19.475470341807096,38.29445067403583,99.76949550046686,200.63524600626883,1124.5796377571453,40719.047619047626,162.340795332233,81.1703976661165,1.179994721705396,1.050311345730608,0.17122715953951842,miRNA
URS00021EA82C/Sphingomonas,182.00000000000003,107.49310937102372,1114.0,2.1667917142910356,0.16666666666666663,2.616273134784819,225.01555501786984,226.26218813088897,22.772821147267415,45.43520744838113,107.49310937102372,201.01907452330488,1111.833208285709,51194.57777777779,155.58386707492375,77.79193353746187,1.236349203394889,0.9933565342590551,0.18838369277492836,miRNA
URS00021EB2DF/Sphingomonas,250.0,161.3003318666182,2810.0,1.381772490519799,0.16666666666666666,3.082123357187638,350.42830935870467,351.83848933942005,36.12752697009977,56.29719849784403,161.3003318666182,290.22776768188714,2808.61822750948,123790.32258064518,233.93056918404312,116.96528459202156,1.4017132374348187,0.759353617540533,0.24368328086748217,miRNA
URS00021EC435/Sphingomonas,171.99999999999997,83.30342709007465,1205.7710139164285,1.7100253376598316,0.1666666666666667,2.6076908453244587,230.893915034589,232.24814315727048,20.091869330335506,28.504467220787973,83.30342709007465,220.41143532107458,1204.0609885787687,53939.2,191.9069681002866,95.9534840501433,1.3424064827592386,1.1524327901405045,0.2677324745640388,miRNA
URS00021ED718/Nocardioides,151.99999999999994,119.55732127601175,1447.9999999999998,1.615620904885355,0.1666666666666667,2.355391606085127,195.0589654437857,196.35505256210405,24.10228095830887,37.73760118534119,119.55732127601175,175.32883682285387,1446.3843790951144,38555.30666666665,137.59123563751268,68.79561781875634,1.2832826673933275,0.4989672530587356,0.2603557865211161,miRNA
URS00021CAED6/Ramlibacter,197.9999999999999,133.98648852410048,1860.5017928111092,2.1580111529580193,0.16666666666666677,2.776454867315584,263.8332806906664,265.17595236801867,18.99997458828765,36.82486745196718,133.98648852410048,230.4494411783316,1858.343781658151,70318.2857142857,193.62457372636442,96.81228686318221,1.332491316619528,0.7278859358643908,0.24135846397971036,miRNA
URS00021CC5A8/Promicromonospora,164.00000000000009,126.28813379887379,1039.9999999999998,6.553572253915942,0.16666666666666657,2.3548029163624813,157.4293492332354,158.39815437258721,40.44641374904519,52.87426414278302,126.28813379887379,226.43821167517075,1033.4464277460838,25089.97530864197,173.56394753238772,86.78197376619386,0.9599350563002154,0.718643627471049,0.2795665373614933,miRNA
URS00021CD877/Sphingopyxis,180.0,112.6765213746678,2116.0,3.659453945059884,0.16666666666666666,2.5723001580192593,252.03174403237384,253.44369762369024,33.55955940507361,50.612314293049735,112.6765213746678,230.2667278089839,2112.34054605494,64233.70786516854,179.65441351593415,89.82720675796708,1.40017635573541,0.8013690364736483,0.24109797054004892,miRNA
URS00021CDB84/Rhizobium,271.99999999999994,208.29834876612904,1508.3430593525775,0.7571621879919439,0.1666666666666667,3.0799390454740516,261.2891119048017,262.25506385677005,48.23015729438566,87.07186552666299,208.29834876612904,356.74644741069596,1507.5858971645855,68777.71851851852,269.674581884033,134.8372909420165,0.9606217349441241,0.7313927178536244,0.20953656181455182,miRNA
URS00021CFF01/Rhodanobacter,206.0,129.55656260730797,1495.0431388561592,0.563233827566584,0.16666666666666669,2.784496999222362,247.66105870725826,248.87212245113628,26.538623851196647,39.174943903902715,129.55656260730797,280.48183739340493,1494.4799050285926,61937.33333333337,241.30689348950222,120.65344674475111,1.2022381490643606,0.9259845426452384,0.2636014170536072,miRNA
URS00021D099D/Novosphingobium,185.99999999999997,100.81024694299376,1511.487223098718,1.168032216854169,0.16666666666666669,2.7443072103159967,256.53069991718337,257.92112039890424,12.535224646080048,27.380311440998746,100.81024694299376,231.9735929294587,1510.3191908818637,66523.30434782607,204.59328148845995,102.29664074422998,1.3791973113827065,0.9962521415702873,0.2599578262492498,miRNA
URS00021D0FA1/Saccharopolyspora,155.99999999999994,77.93349366164247,1444.0,2.608089846187214,0.16666666666666674,2.42281947205443,208.53776636379317,209.88753946049113,27.401383112411587,37.7189955371188,77.93349366164247,187.05739070336654,1441.391910153813,44052.779220779215,149.33839516624772,74.66919758312386,1.3367805536140593,1.1230556608461626,0.23481698190856434,miRNA
URS00021D2357/Sphingopyxis,179.99999999999997,115.82552230460136,1156.0,2.3980147585846328,0.16666666666666669,2.6116685797677603,212.71577280493332,213.90746713095837,18.56110921099802,36.183276406859584,115.82552230460136,260.8275185838884,1153.6019852414154,45756.40449438203,224.6442421770288,112.3221210885144,1.1817542933607408,0.9050736132423313,0.29576739027944676,miRNA
URS00021D2B8A/Sphingomonas,183.99999999999991,98.5008431301284,1939.9999999999998,0.9299520828393654,0.16666666666666674,2.6796691884771633,263.6057662495265,265.0501922195198,21.39532113853522,40.14296260470527,98.5008431301284,254.76793573945767,1939.0700479171603,70251.60439560439,214.6249731347524,107.3124865673762,1.4326400339648184,0.9730343696913545,0.2979216640826698,miRNA
URS00021D6B8B/Sphingomonas,231.99999999999983,140.8796340150164,2708.0000000000005,4.358027176374469,0.16666666666666677,2.938615267292754,310.48349392520043,311.8305002233829,32.53949276640484,53.81930534324674,140.8796340150164,308.4025412161709,2703.641972823626,97238.26086956522,254.58323587292415,127.29161793646207,1.3382909220913821,0.8804368132394393,0.2522115102461932,miRNA
URS00021D6D8F/Sphingopyxis,206.00000000000003,131.6852176434959,2250.000000000001,0.03201368049306688,0.16666666666666666,2.788059551031504,283.3372548748223,284.7227753860401,30.80788230111488,59.71140829366466,131.6852176434959,259.2218442487954,2249.967986319508,81067.05882352946,199.51043595513073,99.75521797756537,1.375423567353506,0.786851510818825,0.24094556265719858,miRNA
URS00021D7C5A/Pseudomonas,158.00000000000003,112.59666360467345,803.1692736939656,0.26112326072396613,0.16666666666666663,2.4113476812061445,170.15287244122567,171.24012230543255,16.873458925021936,42.431296419883665,112.59666360467345,206.28928697079868,802.9081504332416,29323.1794871795,163.85799055091502,81.92899527545751,1.0769169141849724,0.8005154848798072,0.2006282618714877,miRNA
URS00021D85A8/Sphingomonas,166.0,72.54691465559131,878.155311664803,0.1023296911800493,0.16666666666666669,2.5171798871927753,185.32134253776596,186.44792642529623,19.012947428634966,36.07245415467348,72.54691465559131,256.86960479417905,878.0529819736229,34762.82926829268,220.79715063950556,110.39857531975278,1.116393629745578,1.5128276764781838,0.2953942493998974,miRNA
URS00021D98EB/Rhizobium,177.99999999999994,89.4327260917706,1170.3152943774144,0.2146482343866994,0.1666666666666667,2.572205983317725,201.91087142598332,203.0548515236036,29.366958197619418,45.833064982540684,89.4327260917706,245.5460822786697,1170.1006461430277,41231.2727272727,199.713017296129,99.8565086480645,1.1343307383482213,1.3159361843579047,0.22836683957370102,miRNA
URS000221E152/Rhizobium,171.99999999999994,139.26069028606247,1616.0,0.166484988795618,0.16666666666666674,2.518674680866012,215.81473536345936,217.08052179128478,17.42879955592149,47.98889136704693,139.26069028606247,214.3987408569263,1615.8335150112043,47123.95294117647,166.40984948987938,83.20492474493969,1.254736833508485,0.4551029797682766,0.26776575805997294,miRNA
URS000225BA46/Rhizobium,169.99999999999997,104.82469035042055,1021.4469121045724,5.445593279620828,0.16666666666666669,2.500744868858457,196.00000000000003,197.16321495992435,26.78384316752306,42.43792224112882,104.82469035042055,227.33425598302824,1016.0013188249516,38873.333333333336,184.8963337418994,92.4481668709497,1.1529411764705886,0.9975812701466236,0.2458492492273451,miRNA
URS000219D7DD/Sphingomonas,237.99999999999997,126.84835178545335,1726.1319068961145,0.9039863526177201,0.16666666666666669,2.9606502027085693,282.2055988105126,283.39886247872846,36.015914237118146,63.43730833476424,126.84835178545335,319.00113229317543,1725.2279205434968,80314.91525423726,255.5638239584112,127.7819119792056,1.1857378101282043,1.18160286702015,0.2809501551452624,miRNA
URS000219EDEB/Dyella,187.99999999999997,93.21612783769228,1556.9215781503065,2.4243496811295864,0.16666666666666669,2.753920962002156,271.6173779418393,273.07378182934485,19.252459148690086,31.451083701073586,93.21612783769228,199.082909328608,1554.497228469177,74569.29032258062,167.6318256275344,83.8159128137672,1.4447732869246774,1.0468830037370085,0.20544460756633823,miRNA
URS000219F00F/Sphingobium,221.99999999999997,114.73047070018397,2142.520943113523,0.6502246392997117,0.16666666666666669,2.9510604680223724,304.4601780200491,305.84095688623995,27.668271619255215,46.95456469513349,114.73047070018397,258.4230315909131,2141.8707184742234,93538.69090909089,211.46846689577964,105.73423344788982,1.3714422433335547,1.056980883320171,0.2200991437182119,miRNA
URS00021A1A17/Hymenobacter,172.00000000000009,118.31582008414895,857.0236502400426,2.2628374019819386,0.1666666666666666,2.5082459271953508,179.5550054997075,180.60812306661919,22.782988843973996,40.618256417818365,118.31582008414895,230.44576178889145,854.7608128380606,32619.29411764706,189.82750537107307,94.91375268553654,1.0439244505796943,0.8969537735767313,0.22496290190457482,miRNA
URS0000AD0CAB/Curtobacterium,71.99999999999999,27.392194398346476,488.00000000000006,1.0717967697244921,0.1666666666666667,1.7449526886464932,104.76640682967037,106.25252938165755,8.05468948969614,11.145799582466218,27.392194398346476,86.93632341451986,486.9282032302756,11289.600000000002,75.79052383205365,37.895261916026826,1.4550889837454222,1.2773504490092051,0.24634565497782998,miRNA
URS0000AD8572/Curtobacterium,138.0,67.31482824898872,1418.0000000000002,0.08385122928175007,0.16666666666666666,2.4023570851720435,209.79990467109374,211.33692085777886,10.454203037155807,23.226329913367575,67.31482824898872,172.13421779065243,1417.9161487707186,44663.294117647085,148.90788787728485,74.45394393864242,1.520289164283288,1.0107512469344362,0.20130048166223943,miRNA
URS0000ADA90B/Curtobacterium,123.99999999999999,55.63157330161533,712.0,0.13872577685180465,0.16666666666666669,2.2498953091115856,163.2176461048253,164.5500571603529,12.967956556774034,16.51028501364101,55.63157330161533,155.70950689639557,711.8612742231481,27076.721311475405,139.19922188275456,69.59961094137728,1.3162713395550427,1.2566366749550268,0.18582130626861107,miRNA
URS0000B09249/Thalassospira,188.00000000000003,85.27038000483648,3477.9273541553953,0.42352331403391463,0.16666666666666663,2.9130457750590004,430.59029250553255,432.8991041901129,16.61740727118818,40.20646882164142,85.27038000483648,158.47083046259732,3477.5038308413614,187401.63440860223,118.2643616409559,59.13218082047795,2.290373896306024,0.7157357361499987,0.16335352488186247,miRNA
URS0000AEF26D/Curtobacterium,103.99999999999999,45.851959889948155,893.642907614697,0.9485918985075632,0.16666666666666669,2.071509082693826,147.78362561528934,149.22545122772337,5.250824138930409,21.384013236385016,45.851959889948155,150.31975103758847,892.6943157161895,22268.235294117647,128.93573780120346,64.46786890060173,1.420996400147013,1.1804022238855394,0.25945845891759794,miRNA
URS0000AF3711/Curtobacterium,182.0,96.55486906122617,2721.9999999999995,0.21668661414481621,0.16666666666666666,2.719709537254342,325.5149766139801,327.31839748680994,22.22608594360105,39.186957046800075,96.55486906122617,215.64444663389168,2721.783313385855,107137.33333333331,176.4574895870916,88.2287447935458,1.788543827549341,0.7874764948842986,0.27537612984700516,miRNA
URS0000B9E3E5/Sphingomonas,225.99999999999994,146.29857420340667,1930.0,3.320505004684653,0.16666666666666669,2.8846818159308114,261.9312886999183,263.098026272664,28.518324634853098,47.21192327844184,146.29857420340667,312.0034888623911,1926.6794949953153,69220.57142857139,264.7915655839493,132.39578279197465,1.158988003096984,0.9128511472476651,0.2677113958628582,miRNA
URS0000BFABB8/Sphingomonas,190.00000000000003,114.25249283585765,2026.0000000000002,2.872920771689471,0.16666666666666666,2.676913065917636,255.98437452313377,257.3423913446417,24.989956265926722,46.820360195689915,114.25249283585765,228.38865854878674,2023.1270792283108,66225.10638297873,181.56829835309682,90.78414917654841,1.3472861817007038,0.8877202833796045,0.20652958790762505,miRNA
URS0000BE3947/Sphingomonas,196.0,125.63394335974124,2120.0,0.756795617645137,0.16666666666666666,2.659247373079233,256.9046515733026,258.22550681745986,45.11820790829979,65.34711678526682,125.63394335974124,235.22834530053188,2119.243204382355,66680.41237113402,169.88122851526506,84.94061425763253,1.3107380182311357,0.8216985119887704,0.2250102998539833,miRNA
URS0000BE3DBA/Knoellia,122.0,100.9253384798736,626.0,0.08244029526347485,0.16666666666666666,2.0646430184953384,114.33284742365163,115.28168400342992,25.837899541898622,36.78033303093657,100.9253384798736,175.86614144847894,625.9175597047365,13289.866666666669,139.08580841754238,69.54290420877119,0.9371544870791118,0.5529818069352157,0.3244222557385733,miRNA
URS0000BFBA6A/Sphingomonas,208.0,135.88890777391381,2320.0,1.0969107306006134,0.16666666666666666,2.773090950968394,284.7033543883879,286.0820711899134,33.59180110129917,57.161847543133476,135.88890777391381,264.0115652076411,2318.9030892693995,81842.95145631066,206.84971766450764,103.42485883225382,1.3687661268672495,0.7598550327690908,0.2558767906315303,miRNA
URS0000BEEE25/Streptomyces,87.99999999999999,44.22699706943694,676.0,1.3581013194427376,0.16666666666666669,1.9047102444240605,128.56126943990557,130.04757626739243,6.852093588752109,14.517022528349822,44.22699706943694,106.98757788226402,674.6418986805572,16912.372093023252,92.4705553539142,46.2352776769571,1.4609235163625636,1.0214507787905176,0.21561541687229538,miRNA
URS0000BFF544/Sphingopyxis,179.99999999999997,101.27788501860951,1768.0000000000002,0.8615612366938896,0.16666666666666669,2.6377211381437555,262.6328235388715,264.10416739603914,23.87428770962778,49.797143935266305,101.27788501860951,191.56043594815532,1767.1384387633063,69751.01123595505,141.763292012889,70.8816460064445,1.4590712418826197,0.8992263105651648,0.20178899630671376,miRNA
URS0000BEFA40/Actinobacteria,96.0,67.9621911037882,580.0,3.9999999999999982,0.16666666666666666,1.886609315039657,109.03210536351209,110.18591638777056,9.191327374677103,20.958579798034638,67.9621911037882,137.0557519598492,576.0,12140.936170212766,116.09717216181457,58.048586080907285,1.1357510975365843,0.771455585565389,0.2952485872999393,miRNA
URS0000C005BC/Curtobacterium,156.00000000000003,108.3675680388621,916.0000000000001,0.47238081570562734,0.16666666666666663,2.3692156777727393,168.85496735364345,169.94789117339968,20.722346784057688,52.739941603178366,108.3675680388621,191.39850640902193,915.5276191842945,28882.285714285706,138.65856480584358,69.32928240292179,1.0824036368823295,0.8462723846562068,0.22862773502136016,miRNA
URS0000C2CD2C/Bifidobacterium,239.9999999999999,126.62792389972847,1759.3777368758253,0.31318301924783004,0.16666666666666674,3.0717221933076826,308.3115307606901,309.60424725117446,17.089177418032936,51.54309431664214,126.62792389972847,303.56527832887986,1759.0645538565775,95854.78991596635,252.02218401223772,126.01109200611886,1.2846313781695429,1.1031576647868249,0.20028607672535667,miRNA
URS0000BF2E51/Desulfuromonas,165.99999999999994,94.74839917432767,821.7340723162041,2.8398820966161966,0.16666666666666674,2.476481745205977,178.3704011320264,179.45472966740107,28.42201639300496,36.47099390165718,94.74839917432767,236.616948807891,818.8941902195879,32204.0,200.1459549062338,100.0729774531169,1.0745204887471473,1.1983759700063665,0.2521559375992698,miRNA
URS0000C6B4F5/Curtobacterium,128.0,68.34879357246568,904.0,2.8784468293618017,0.16666666666666666,2.262549484391013,161.19553343687906,162.46982625843003,8.368503657913193,18.143742274665893,68.34879357246568,172.66786705642724,901.1215531706382,26396.44444444444,154.52412478176134,77.26206239088067,1.2593401049756177,1.1101648753355664,0.2669670997736776,miRNA
URS0000BF8A17/Desulfovibrio,116.00000000000003,71.07257265759434,1010.5982763840026,2.1449430392854567,0.1666666666666666,2.119176970698742,159.64961634780087,161.0439626149855,12.817277646957967,23.180971251559885,71.07257265759434,157.00333763417126,1008.4533333447172,25935.15789473685,133.82236638261136,66.91118319130568,1.3762897961017313,0.8442380577576232,0.27997794154532024,miRNA
URS0000BFA659/Sphingomonas,199.99999999999991,140.0791158321917,2152.0,4.067678827030761,0.16666666666666674,2.710367870495988,259.4147258734553,260.721609337925,23.61242863999833,54.137036966983054,140.0791158321917,267.96355126997935,2147.9323211729693,67975.75757575757,213.8265143029963,106.91325715149814,1.297073629367277,0.692954695991755,0.2810011766130968,miRNA
URS0000CB7746/Saccharopolyspora,177.99999999999991,79.4495198663683,2949.2701872791063,0.2583739708273929,0.16666666666666674,2.770945810335868,354.76189197826767,356.77189045408534,19.24115601163356,33.27989755506409,79.4495198663683,180.22879218815598,2949.0118133082788,127286.18181818185,146.9488946330919,73.47444731654595,1.993044336956561,0.8333799291469731,0.237154872185504,miRNA
URS0000CE1A77/Mucilaginibacter,196.00000000000003,89.34500905006408,1770.981659111259,0.24594912855071885,0.16666666666666663,2.8824658943844583,290.87454340316543,292.37005219871685,16.404703928004672,27.93294840693434,89.34500905006408,219.0727948522213,1770.7357099827082,85480.2474226804,191.13984644528696,95.56992322264348,1.4840537928732929,1.1000102281426594,0.20462584072648415,miRNA
URS0000D45CA5/Acidovorax,184.0,90.74339989023525,3194.9314087589346,0.6483156382781116,0.16666666666666669,2.810803234249581,367.4778904913872,369.4914830465731,14.894470976552247,29.576287931005666,90.74339989023525,222.07152120873042,3194.2830931206563,136523.95604395602,192.49523327772476,96.24761663886238,1.9971624483227566,0.7613241709730871,0.2992649616775918,miRNA
URS0000D4B902/Pseudomonas,196.00000000000003,96.91405716472576,1696.1123987042795,2.852860907737467,0.16666666666666663,2.8182554691787143,276.92598289073555,278.3497762494957,22.254996700536445,35.85247599787009,96.91405716472576,224.7441777619502,1693.259537796542,77478.5979381443,188.8917017640801,94.44585088204005,1.4128876678098752,1.073419783159565,0.190940062112788,miRNA
URS0000D539FD/Flagellimonas,44.0,25.906596398574234,240.8556157293702,3.8849779726911584,0.16666666666666666,1.288077149460505,54.11099703387473,55.38437118383281,6.587873371775369,8.479598946955129,25.906596398574234,54.042757417165106,236.97063775667903,3067.4285714285706,45.56315847020998,22.78157923510499,1.2297953871335165,1.0031271604605,0.22959968158796124,miRNA
URS0000CEA93F/Pseudaminobacter,191.9999999999999,99.65641269410845,4808.373707984499,0.979921917064365,0.16666666666666677,2.884167222858753,494.12549013383216,496.71934254985257,18.729377085721307,34.48637468459923,99.65641269410845,208.9326445379035,4807.393786067434,246730.1052631578,174.44626985330427,87.22313492665214,2.573570261113711,0.560648595243774,0.22705293512560706,miRNA
URS0000CF5A1B/Chitinophaga,187.99999999999997,97.7954332952983,3338.2156040001337,0.3641131630653441,0.16666666666666669,2.8224490240682596,381.40791811392705,383.4530154448697,20.81337948191225,32.13938883679977,97.7954332952983,200.95206687706923,3337.8514908370685,147036.2150537635,168.81267804026947,84.40633902013474,2.028765521882591,0.7095125383140901,0.2737976596151235,miRNA
URS0000D506AC/Flagellimonas,41.99999999999999,28.089811191308865,198.3007542888072,1.1584366535700212,0.16666666666666669,1.2145181820065143,45.43126676640218,46.55319537904997,9.55517294660493,13.148828473535415,28.089811191308865,43.60793272321536,197.1423176352372,2167.199999999999,30.459104249679946,15.229552124839973,1.0816968277714807,0.918542875782949,0.1575595059496932,miRNA
URS0000D515D4/Flagellimonas,43.99999999999999,27.168961868091646,203.64695396202362,2.7463359513653405,0.16666666666666669,1.2706473250762698,48.166378315169176,49.29985994377865,6.548216672397258,8.874106902648444,27.168961868091646,55.536546203086345,200.90061801065826,2430.4761904761904,46.6624393004379,23.33121965021895,1.0946904162538451,1.048306228575693,0.2299317008252163,miRNA
URS0000D53B17/Flagellimonas,42.00000000000001,27.441452572519044,163.585725079482,0.16478299736044144,0.16666666666666663,1.2995342712007698,48.82622246293482,50.031989766548364,1.5663898236676803,9.656449987376206,27.441452572519044,44.137827671391044,163.42094208212154,2503.2000000000003,34.48137768401484,17.24068884200742,1.1625291062603527,0.8945120076737073,0.15246001650071367,miRNA
URS0000DC582B/Ensifer,198.00000000000003,75.83437211311559,6979.624811630397,0.4041065178396826,0.16666666666666663,3.120109527392885,702.6179616263734,706.1936486458619,19.934366449411684,41.91567485183474,75.83437211311559,173.79122451667712,6979.220705112557,498709.46938775503,131.87554966484237,65.93777483242118,3.5485755637695617,0.5216161608113614,0.2343597792575548,miRNA
URS0000D78169/Hymenobacter,132.0,68.34712593822744,1467.766760183723,2.353382416514162,0.16666666666666666,2.3858018637962806,220.32702966272657,222.0153840823441,5.331555442156727,17.0034336447787,68.34712593822744,128.03738932798294,1465.4133777672087,49290.830769230764,111.03395568320424,55.51697784160212,1.669144164111565,0.8667053809858662,0.18314988627354614,miRNA
URS0000DF2CCB/Ensifer,185.99999999999997,87.46002601584016,5715.301911214773,0.797310999757401,0.16666666666666669,2.9020479716442287,594.4409138005221,597.6628393711768,29.016544115422516,41.09785266812169,87.46002601584016,173.720574172721,5714.504600215016,357200.8695652171,132.62272150459933,66.31136075229966,3.195918891400657,0.49730749531093227,0.2914098868999156,miRNA
URS0000DF41E9/Pseudomonas,194.0,100.8878256910969,2092.163684802746,1.0828296972954685,0.16666666666666669,2.7511981727611174,304.0,305.57923140597535,28.832512166129277,53.232137134201004,100.8878256910969,241.15837992435507,2091.0808551054506,93378.66666666664,187.92624279015408,93.96312139507704,1.5670103092783505,0.9188701412062807,0.25162888521520915,miRNA
URS0000DD056E/Olleya,160.00000000000006,94.35008665706101,1013.5217411266439,1.0689171346605342,0.1666666666666666,2.4374971849662863,186.76188047886004,187.9402005621516,23.218541139894626,39.432203061085744,94.35008665706101,212.81982692658113,1012.4528239919833,35321.51898734177,173.38762386549539,86.69381193274769,1.1672617529928748,1.054549994484074,0.25434323577869034,miRNA
URS0000DD7402/Pseudomonas,185.99999999999997,106.17979901903858,1568.2259705324716,1.9782138440304227,0.16666666666666669,2.703725350400195,248.35458522040608,249.70069039273528,14.182654514061712,42.72830495636983,106.17979901903858,222.45900188236826,1566.247756688441,62350.434782608645,179.73069692599842,89.86534846299921,1.3352397054860543,0.9641883709550649,0.19819978845664366,miRNA
URS0000DD7972/Pseudomonas,155.99999999999994,85.41113284476188,1093.5424741061418,3.0791153333840313,0.16666666666666674,2.4264630957452256,188.59480374602046,189.8154948309596,18.874119558286946,37.81087616328963,85.41113284476188,189.93792724137143,1090.4633587727578,36029.922077922056,152.1270510780818,76.0635255390409,1.2089410496539776,1.1228655151649833,0.18664595106296264,miRNA
URS0000DDDB9C/Pseudomonas,194.0,84.76380798033215,2084.141337947329,1.4569149190777086,0.16666666666666669,2.796497736727417,289.937924390722,291.4441055617126,24.065778880021888,38.68544675370637,84.76380798033215,233.29118610719223,2082.684423028251,84939.66666666667,194.60573935348586,97.30286967674293,1.49452538345733,1.1302715115577002,0.23829775534879544,miRNA
URS0000E2C310/Otariodibacter,174.00000000000003,76.3356932777997,5967.301911214775,0.20715421466724246,0.16666666666666663,2.955097038945888,640.3436577338765,644.0558259784195,14.263699471210915,29.882176946827546,76.3356932777997,150.00166134850292,5967.094757000108,414807.9069767442,120.11948440167538,60.05974220083769,3.6801359639877953,0.45755574624332,0.30445935803628593,miRNA
URS0000E2CCA8/Stenotrophomonas,163.99999999999997,62.738771652773195,946.1282302173194,1.2796542847426216,0.16666666666666669,2.581308745479648,209.34182573007243,210.63009527851676,18.575060432158686,26.439651857214706,62.738771652773195,198.24702035290704,944.8485759325768,44365.037037037044,171.80736849569234,85.90368424784617,1.2764745471345882,1.4511370767988916,0.17354258177830284,miRNA
URS0000DE2144/Pseudomonas,191.99999999999997,108.58817590753816,1112.9601356432247,0.0,0.16666666666666669,2.675844181400766,212.48999976469474,213.60544049842525,30.2714713832126,53.99062967928066,108.58817590753816,258.2343844007174,1112.9601356432247,45627.28421052629,204.24375472143672,102.12187736071836,1.1067187487744519,1.1776341124499456,0.21237460658499302,miRNA
URS0000DE7374/Pseudomonas,196.0,120.64925359799949,965.2403719711673,3.400307472044111,0.16666666666666666,2.6963747071072803,208.26905675111703,209.33985587491924,21.4950121691737,38.15987454680965,120.64925359799949,266.51942293472,961.8400644991232,43823.17525773196,228.35954838791037,114.17977419395518,1.0625972283220257,1.0853856196032785,0.21461312989866554,miRNA
URS0000E429A5/Thiocapsa,175.99999999999994,60.17308297265383,1906.4262988439204,0.1305021070401574,0.1666666666666667,2.8587128551980774,318.1949088216215,320.01839027615665,10.450208972247781,23.697254275185735,60.17308297265383,189.12672132523193,1906.2957967368802,102411.77011494251,165.42946705004618,82.71473352502309,1.8079256183046681,1.0920374319277195,0.2264721893842949,miRNA
URS0000E4BB21/Stenotrophomonas,183.99999999999991,102.22869675890904,1557.6446812627748,2.118270318539978,0.16666666666666674,2.615157189087939,221.0520300743696,222.26328314178892,27.657889846864993,46.755327357101415,102.22869675890904,226.02224891712078,1555.5264109442348,49400.96703296703,179.26692156001937,89.63346078000968,1.2013697286650529,1.1097564208785617,0.21379255409471815,miRNA
URS0000E4EFDA/Stappia,191.99999999999997,97.93451689665525,5111.224959668909,3.192326777095383,0.16666666666666669,2.891059585167629,528.5451730930859,531.3197075009994,24.457366197328078,43.33704273773179,97.93451689665525,187.50352328036516,5108.032632891814,282300.6315789475,144.16648054263337,72.08324027131668,2.7528394431931558,0.5339116951132095,0.27401429578703423,miRNA
URS0000E5D664/Stenotrophomonas,188.0,107.40791252665949,947.5143781777043,1.5704403126872972,0.16666666666666666,2.6407211536384505,204.0392119177096,205.13326379204935,24.237731918209743,47.440112680838865,107.40791252665949,267.2859885474041,945.943937865017,42079.6559139785,219.84587586656522,109.92293793328261,1.0853149570090936,1.1849499914630701,0.2438241144474582,miRNA
URS0000D7C8DE/Brevundimonas,166.00000000000003,119.52452532660588,754.0000000000001,0.5486343305507387,0.16666666666666666,2.3921028188958804,156.89486925964152,157.8486462468121,38.77839939667815,51.24533301689878,119.52452532660588,226.46852495827932,753.4513656694494,24916.19512195123,175.22319194138055,87.61159597069027,0.9451498148171175,0.8886614627878557,0.23820552335991835,miRNA
URS0000D7E1AA/Streptomyces,84.0,31.155537333525167,784.0,0.23111483516523643,0.16666666666666666,1.9901052002876667,149.71973817770322,151.5345891449113,3.75218612306878,9.276350128210147,31.155537333525167,78.80509417009641,783.7688851648347,22962.731707317074,69.52874404188626,34.76437202094313,1.7823778354488478,1.0588676545190074,0.1800519831896063,miRNA
