nameseq,k1,k2,k3,k4,k5,label
URS0000DB1C83/Tsukamurella,0.6130548666995509,0.7339682995712018,0.7586417648305714,0.7641029674531126,0.7656951131028753,miRNA
nameseq,k1,k2,k3,k4,k5,label
URS00006267D0/Sphingomonas,0.6176921713961449,0.7350017980892786,0.7589452853166346,0.7650298280061983,0.7664942764132942,pre_miRNA
URS000062767A/Oceanicaulis,0.6350077358823706,0.7385107792728924,0.7608989306515647,0.7653211518651045,0.7668828777804406,pre_miRNA
URS0000628C6D/Streptomyces,0.6126228142079488,0.7311191118532575,0.7539838332616474,0.7612103530411777,0.7640823346404073,pre_miRNA
URS0000641C54/Sphingomonas,0.6153020535375715,0.7311158076887957,0.7574733174373243,0.7644359014278923,0.765988631849665,pre_miRNA
URS000064442F/Orientia,0.6126697704783035,0.7349578389698398,0.7608931729819889,0.7666866832045249,0.7680539976203609,pre_miRNA
URS0000644F33/Deinococcus,0.5598177136219306,0.6945672818301148,0.7428833650333334,0.7575721958959226,0.7626551560365873,pre_miRNA
URS0000659E8A/Sphingomonas,0.6118132835130374,0.7300862612868473,0.756791648019825,0.7638016554616291,0.7660124627156419,pre_miRNA
URS000065AB21/Spirosoma,0.6315286129303431,0.7383519686928378,0.7606287188607198,0.7655696015650149,0.7669658280608067,pre_miRNA
URS0000664CD3/Spirosoma,0.6372783834592236,0.7387094054913865,0.760418973690161,0.765234558609899,0.7668464490663264,pre_miRNA
URS000066A14B/Spirosoma,0.6369456694526537,0.7371655966921197,0.7592507603721907,0.7643711115633753,0.7662743389921337,pre_miRNA
URS0000671A39/Sphingomonas,0.6067636300408293,0.7313999589115118,0.7593855027965973,0.7651264415079166,0.7669101338035811,pre_miRNA
URS0000678D93/Amycolatopsis,0.587818206766498,0.723016368282949,0.7514387496564516,0.7613313634503354,0.7650526524146813,pre_miRNA
URS0000626327/Pseudomonas,0.622031844590691,0.7386781623960543,0.7607945931506523,0.7649604634336526,0.766269141422024,pre_miRNA
URS00006F9B91/Streptomyces,0.6377326438739351,0.7331848173789087,0.7558140361780397,0.7616122730657416,0.7639308917494101,pre_miRNA
URS000068AB10/Sphingomonas,0.6042579383307111,0.7296804623641224,0.7580760579166129,0.7653212531447104,0.7670132119067017,pre_miRNA
URS00006905AC/Sphingomonas,0.5949928409847631,0.723743006823571,0.7559866405054114,0.7640759638062952,0.7665639282062968,pre_miRNA
URS0000693689/Sphingomonas,0.6053435588883709,0.7297060404896989,0.7586722751211947,0.7649792650740268,0.766493124944162,pre_miRNA
URS0000694075/Isoptericola,0.5988127749819854,0.7239230117450601,0.7545927751118422,0.7630092085859171,0.7655153666564216,pre_miRNA
URS00006AAA9E/[Cellvibrio],0.600307497774574,0.7292369010765485,0.7583310859726945,0.7637744184499519,0.7655821629431115,pre_miRNA
URS00006C0954/Desulfovibrio,0.5933711627926861,0.7235709692857406,0.7570627137787147,0.7644966888881286,0.7661954525242191,pre_miRNA
URS00006C2D07/Sphingomonas,0.6168258493595277,0.7350235945356037,0.7592838520574254,0.7651324924430746,0.7666466429264608,pre_miRNA
URS00006C424C/Janibacter,0.6405920372441646,0.740589005898168,0.7607795900040959,0.7652421397001266,0.7661105424500271,pre_miRNA
URS0000ABE4C9/Alicyclobacillus,0.6301063537164528,0.726623728309169,0.7504773134794563,0.7591039684025526,0.763499986412617,pre_miRNA
URS00006CE428/Ktedonobacter,0.6391152751367327,0.7403107852345259,0.7608706703035988,0.7650834842004535,0.7664594554332672,pre_miRNA
URS0000AEF85E/Eubacterium,0.6347025993206432,0.7147301635468641,0.7411994411292259,0.7517519856018493,0.7586106103406365,pre_miRNA
URS00006CB858/Streptomyces,0.609066190153213,0.7317511798057752,0.7592431384993854,0.7641940923788965,0.7654585423440236,pre_miRNA
URS0000B04871/Nitrosomonas,0.6260656532466237,0.6939740830007683,0.6958654620596267,0.6978771479107898,0.6979797258987703,pre_miRNA
URS00006E654D/Sphingomonas,0.6103423037824081,0.7306970009601256,0.7582121206737027,0.764726401755716,0.7667846519110414,pre_miRNA
URS00006F7857/Sphingomonas,0.6050309390130876,0.7335048007542716,0.7590713342045955,0.7649139891736135,0.7662437001250832,pre_miRNA
URS00006FF92D/Syntrophobotulus,0.6194984760588144,0.7397931264490162,0.7608526292659024,0.7647478293035997,0.7661488857893693,pre_miRNA
URS000070118B/Desulfovibrio,0.6268997620050965,0.7055903923229198,0.7403836425453857,0.7544701142144655,0.7609507978568847,pre_miRNA
URS0000708DA4/Clostridium,0.6421590660157211,0.7462053261493058,0.7613889323360273,0.7654271550131098,0.7665538250125391,pre_miRNA
URS0000702BED/Sphingomonas,0.5997771971001612,0.7251792190832054,0.7564161948029581,0.764094582930409,0.7665217916682351,pre_miRNA
URS0000710BFC/Desulfitobacterium,0.6394287456229945,0.7406908497471838,0.7594910156093446,0.7641643188538417,0.7655169650582095,pre_miRNA
URS000070E1D1/Streptomyces,0.6173244008914405,0.7373197186153747,0.7604784617000244,0.7651355737521058,0.7662074619410453,pre_miRNA
URS0000711607/Sphingomonas,0.6046663114180587,0.7316318567283272,0.7591815153735681,0.7653412638208609,0.7668230099023231,pre_miRNA
URS00007200E3/Sphingomonas,0.6037985375729008,0.7289278571137858,0.757103972517979,0.764383956399179,0.7662200801247097,pre_miRNA
URS0000B2061E/Aeromonas,0.6261140021487466,0.7193370755521712,0.744833148649286,0.7545756716280673,0.7596421178362983,pre_miRNA
URS0000B87145/Azospirillum,0.6262556718781711,0.720094703019747,0.7440027877024769,0.7542494981790424,0.7604966371139785,pre_miRNA
URS000064D943/Hoeflea,0.6189215327017901,0.7288788744505765,0.7571806368358456,0.7635627630896421,0.76574741181569,pre_miRNA
URS000085DF8E/Thiomonas,0.6205587298345502,0.7088061737707202,0.7186240818433639,0.7216671308301319,0.7231703923971418,pre_miRNA
URS0000EE0D8E/Methylosinus,0.627144805005851,0.715824347622725,0.7420170421685258,0.7541470442343146,0.7604457941722931,pre_miRNA
URS0000EE5BFD/Rhizobium,0.6280788041534672,0.7203889436765015,0.746129176076385,0.7551227404609944,0.7609324445685655,pre_miRNA
URS000168884C/Bradyrhizobium,0.6149294798039426,0.7156276028279863,0.741746661995191,0.7532517023121988,0.7598449100235992,pre_miRNA
URS00019CAB74/Hoeflea,0.6266701492694068,0.7375129213958864,0.7576164779935547,0.7634460455646176,0.7656193400471408,pre_miRNA
URS00019D3619/Paenibacillus,0.6277249669333925,0.7086124337070697,0.7369992141285158,0.7484013007475006,0.7550951819228996,pre_miRNA
URS0001D405D3/Novosphingobium,0.6112656918388595,0.7202121474786887,0.7512239016709441,0.7595121357562682,0.7643163812934314,pre_miRNA
URS0001D59180/Novosphingobium,0.6087731731517768,0.7179700983431047,0.752254226490837,0.7599406073833632,0.7642262257800797,pre_miRNA
URS0001D83F4C/Novosphingobium,0.622031844590691,0.7232469646575006,0.7529287184123866,0.7614124863077791,0.7651600183131352,pre_miRNA
URS0001EE224C/Mucilaginibacter,0.6164999896852082,0.7345736387859375,0.7592196208673012,0.764599855726775,0.7656453145971409,pre_miRNA
URS0001FAD0CE/Novosphingobium,0.6227989652248225,0.7220493918944364,0.7535340618584915,0.7608683957864195,0.7647667092388789,pre_miRNA
URS00020B3722/Rhizobacter,0.6294560173801356,0.7383948951904602,0.7604232764961575,0.7647144019116502,0.7659680398080405,pre_miRNA
URS000218FA5D/Geodermatophilus,0.6019479474631666,0.7320401279456719,0.7587742247038796,0.7646772835586768,0.7661391459752324,pre_miRNA
URS0002191314/Nocardioides,0.6197008260012911,0.7393264829375872,0.7616332643528905,0.7648208012265761,0.7656942917130842,pre_miRNA
URS00021A5510/Sphingomonas,0.604897541236754,0.7270079801428986,0.7563488421071805,0.7636947940395825,0.7658638971232793,pre_miRNA
URS00021B3E0C/Burkholderia,0.6211754528499239,0.69601494469243,0.6960184791926598,0.6960475820887676,0.6961040974235989,pre_miRNA
URS00021B574C/Sphingopyxis,0.589166200786325,0.723639843295293,0.7558297414211819,0.7637733967488656,0.765919883335058,pre_miRNA
URS00021B6D5D/Frigoribacterium,0.5947979628108272,0.7265320114438,0.7576030636273069,0.7639020849328507,0.765921013422403,pre_miRNA
URS00021BBCF7/Sphingomonas,0.6105492348828686,0.7333080989044185,0.7598793643966827,0.7659315915758184,0.7670704575002534,pre_miRNA
URS00021C4435/Sphingopyxis,0.6002144893533582,0.723863778771188,0.756427505334283,0.7639678223036034,0.7660805902572643,pre_miRNA
URS00021C6515/Sphingomonas,0.6035175206809283,0.7303088749940934,0.758921633518497,0.7654572031145266,0.7669990348656553,pre_miRNA
URS00021CDBAD/Sphingopyxis,0.6088741869217443,0.727949736698549,0.7573744864233849,0.764357891710671,0.7664635073945539,pre_miRNA
URS00021D0566/Allostreptomyces,0.5971687625033717,0.7275867699382194,0.7550731224917855,0.7634762423705175,0.7655858948841863,pre_miRNA
URS00021D1193/Longimicrobium,0.6171616314515136,0.7362860420013486,0.7602844781422214,0.7652213671611262,0.7661318881673685,pre_miRNA
URS00021D67C7/Microbacterium,0.6127735596324646,0.734719823936137,0.7598774542412997,0.7656339779904405,0.7663426273770461,pre_miRNA
URS00021DCD2B/Frigoribacterium,0.5830379264571672,0.7181429564066718,0.7543386916451371,0.7630434532716307,0.7657261319248069,pre_miRNA
URS00021DD87A/Arthrobacter,0.603848000112578,0.7268484017064099,0.7577061562644736,0.7640349801931621,0.7655477388709513,pre_miRNA
URS00021E8BB2/Spinactinospora,0.5852048807065506,0.723511390051904,0.7556718327937184,0.7635431701158139,0.7657736641360723,pre_miRNA
URS00021EA957/Geodermatophilus,0.5928021513259312,0.7243340670211657,0.7566711180314756,0.7638189262817077,0.7660750026568847,pre_miRNA
URS00021EBBE3/Streptomyces,0.6188239086507903,0.7353041087540761,0.756903256392494,0.761841365542344,0.7639896716617754,pre_miRNA
URS0002272977/Streptomyces,0.6082426076845425,0.7305432621006278,0.7571858521797462,0.7642979352609909,0.7660241883657725,pre_miRNA
URS0000AD9947/Acetitomaculum,0.6276031291727562,0.7152798226338031,0.7417824494653665,0.751821702148288,0.758328123208155,pre_miRNA
URS0000ADE622/Ruminococcus,0.6195602591591279,0.7113144828829489,0.7407558606670792,0.7514162047661097,0.7578107822409264,pre_miRNA
URS0000AE3423/Pseudobutyrivibrio,0.6272429358050565,0.7186825432183133,0.7446385741859515,0.7532324788333868,0.7578895156967377,pre_miRNA
URS0000AEAAAF/Paenibacillus,0.6185348597396239,0.715757975309833,0.7455433998029841,0.7503340906363085,0.7542510798514276,pre_miRNA
URS0000AF2612/Pseudobutyrivibrio,0.6195602591591279,0.7175095571042024,0.7457885152929175,0.7554672404371032,0.7604483734649601,pre_miRNA
URS0000B0EDE3/Azotobacter,0.6231934688745921,0.707711988033387,0.7150469145096374,0.715314342475368,0.7156181640668016,pre_miRNA
URS0000B20B4E/Paracoccus,0.6292049747072461,0.7219233732642379,0.7476715164343424,0.7544078426933823,0.75859664278378,pre_miRNA
URS0000BE12C5/Actinobacteria,0.5866847480127968,0.7161166567416726,0.74696651851353,0.7562920201738739,0.7596900031022371,pre_miRNA
URS0000BE1525/Streptomyces,0.6291352904682113,0.7365976446995599,0.7591287073557457,0.7639226803653029,0.765469463960014,pre_miRNA
URS0000BE1B66/Sphingomonas,0.5884453769306595,0.7227870954207364,0.7555056537961313,0.7636513199668186,0.7659824683099061,pre_miRNA
URS0000BE2761/Actinoplanes,0.6003314661047586,0.723916688729636,0.753791202087247,0.762649130088086,0.7649082726295712,pre_miRNA
URS0000BE28D6/Streptomyces,0.6030361060846491,0.7332059192082977,0.7599422452168821,0.765123412313559,0.7662616520196119,pre_miRNA
URS0000BE2F54/Sphingomonas,0.5910378138317924,0.7268131016455164,0.7562394340029892,0.7634939868160977,0.7655474004206605,pre_miRNA
URS0000BE361E/Sphingomonas,0.6082733696393133,0.7313022794032036,0.7578647901310457,0.7649838111554288,0.7668544485533358,pre_miRNA
URS0000BE3835/Curtobacterium,0.5994367703873145,0.7297072864587879,0.7570657872878082,0.7646526179690474,0.7664206612314043,pre_miRNA
URS0000BE5020/Sphingomonas,0.6004229613753879,0.7240236420191005,0.7553998586990678,0.7635693849295015,0.7658007087730341,pre_miRNA
URS0000BE5F59/Sphingomonas,0.6080950993934406,0.734364142732719,0.7594516349385068,0.7654279583963496,0.7668769269987326,pre_miRNA
URS0000BE62E7/Sphingomonas,0.6109458053516595,0.7340139199238236,0.7589207704049132,0.7652885284751092,0.7669144081348734,pre_miRNA
URS0000BE6429/Sphingomonas,0.6060207159850948,0.7313214165164351,0.7589034631528062,0.7653073923793555,0.7667970275216934,pre_miRNA
URS0000BE6735/Sphingomonas,0.603851273422525,0.7273670582291656,0.7574765574136582,0.7645504690312641,0.7665868402030697,pre_miRNA
URS0000BE781E/Sphingomonas,0.6159667208574453,0.7351234351390988,0.7594155512246971,0.7643032789971969,0.7657926759991087,pre_miRNA
URS0000BE79F2/Sphingomonas,0.5936166933850798,0.7224581930775795,0.7540368594966348,0.764081495286851,0.7663910483972495,pre_miRNA
URS0000BE7B71/Sphingomonas,0.6056339391779321,0.7271564970013823,0.7569990894814277,0.7641391277019673,0.765966767238953,pre_miRNA
URS0000BE82D5/Bradyrhizobium,0.6214267739709824,0.7363304786911903,0.7591430864265475,0.764592124338468,0.766095974071605,pre_miRNA
URS0000BE9662/Sphingopyxis,0.6028093683340676,0.7278747520360248,0.7575858675920676,0.763882963433732,0.7659663166445112,pre_miRNA
URS0000BE9AD0/Sphingomonas,0.5974026971639999,0.7236984357224852,0.7557388479936185,0.7641516331047699,0.7662354113944012,pre_miRNA
URS0000BEAFF2/Deinococcus,0.6404261505784703,0.7431126597788359,0.7617381456255713,0.7655886482713262,0.7663650465555826,pre_miRNA
URS0000BEB739/Anaerosporomusa,0.6385100419714725,0.7403424536660953,0.7605755225235263,0.7652787876012126,0.7663141555623675,pre_miRNA
URS0000BEB76A/Sphingomonas,0.5933331382757101,0.7281828058352736,0.7576181652398893,0.7649007125920838,0.7664033976320211,pre_miRNA
URS0000BEBBB1/Sphingomonas,0.6011643355795567,0.7255137158448398,0.7561526334804259,0.7641170378159441,0.7664931829611369,pre_miRNA
URS0000BEC6A5/Sphingomonas,0.602046426576242,0.7299161302306414,0.7575615190678096,0.7642503029393325,0.7663549005072134,pre_miRNA
URS0000BECEE6/Sphingomonas,0.6051070771319739,0.7297371307031085,0.7586168742982154,0.7651467981314798,0.766737846767878,pre_miRNA
URS0000BED9F9/Deinococcus,0.6204952582731335,0.7360189442738626,0.7591152415979598,0.7649725449695918,0.7656453145971409,pre_miRNA
URS0000BEDF5C/Sphingomonas,0.6069905624576022,0.7294119820991856,0.7573541470211512,0.7647946146130662,0.7665639282062968,pre_miRNA
URS0000BEE2C5/Methylobacterium,0.6090925959358041,0.7355789985322082,0.760010396021511,0.7652892360269847,0.7666736366818623,pre_miRNA
URS0000BEE9FA/Sphingomonas,0.5940016124816961,0.7282409830309791,0.7584155797793005,0.7652027773114031,0.766506415634862,pre_miRNA
URS0000BEF037/Sphingomonas,0.5870736762534585,0.7213831432884998,0.7549913855290578,0.7636041146847148,0.7659348405336653,pre_miRNA
URS0000BF096B/Sphingomonas,0.5858273627675173,0.7189384138922135,0.7544938410087917,0.763687456063329,0.7658740253150902,pre_miRNA
URS0000BF0A88/Sphingomonas,0.6166939434374433,0.7378779190882863,0.76137007141448,0.7655368461679466,0.7667988992971437,pre_miRNA
URS0000BF12CF/Microbacterium,0.6139178371229362,0.7327134956356456,0.7592560254516669,0.7644180288870874,0.7657041844117908,pre_miRNA
URS0000BF40F4/Streptomyces,0.5990596456648896,0.7241742886035439,0.7561851429107286,0.7639669847782867,0.765543620942943,pre_miRNA
URS0000BF48FD/Streptomyces,0.6121650988809478,0.7348395058817629,0.7602645406224966,0.7651377311456835,0.7664113356966797,pre_miRNA
URS0000BF526C/Sphingomonas,0.6019020207536372,0.7260400304561055,0.757235777730982,0.7645315201855452,0.7659757905580094,pre_miRNA
URS0000BF6027/Kocuria,0.60740617024758,0.7335928165386917,0.7593211611750219,0.7647803828640447,0.7661946767494205,pre_miRNA
URS0000BF6D1B/Tetrasphaera,0.6078431757817138,0.7337725916181116,0.7592987352218792,0.7652823976469486,0.7666459254495422,pre_miRNA
URS0000BF7A47/Mobilicoccus,0.5958589344745647,0.7269649566331988,0.7570985033151831,0.7643511714618159,0.7663001941620511,pre_miRNA
URS0000BF7F0C/Novosphingobium,0.6126638652882535,0.7355067546553143,0.7601746720167952,0.7646257449131861,0.7658573803429247,pre_miRNA
URS0000BF837D/Oerskovia,0.5966377451887496,0.731107335895305,0.7592364432519939,0.7641497000065741,0.7656803037618708,pre_miRNA
URS0000BFADF4/Sphingomonas,0.5948127864560685,0.724289158214417,0.75566523568211,0.7636144184307601,0.7661339430361953,pre_miRNA
URS0000BFB0F6/Arsenicicoccus,0.6295367242298519,0.7390422805365512,0.7603126008510832,0.7649353074105948,0.7661923937909932,pre_miRNA
URS0000BFC365/Streptomyces,0.601774163175565,0.7298352114161296,0.7569020162284752,0.763452751003054,0.7657747126395553,pre_miRNA
URS0000BFC90D/Litoreibacter,0.6176687991803909,0.7362563300734708,0.7614009905372321,0.7658885568854886,0.7668035090798863,pre_miRNA
URS0000BFC939/Sphingomonas,0.6078896886422241,0.7303060155438245,0.7574709371980525,0.764492539710115,0.7663566315429232,pre_miRNA
URS0000BFDA12/Sphingopyxis,0.5945927143668162,0.7258931293810558,0.7572769412668239,0.7644742679014342,0.766240473652685,pre_miRNA
URS0000C0074F/Sphingopyxis,0.6131405332083525,0.7313539054714897,0.7560549293577645,0.7630567543413704,0.7655889581193961,pre_miRNA
URS0000C017E4/Streptomyces,0.5765531232898088,0.7190755689069687,0.7527014059756411,0.7621991574168142,0.76537140634573,pre_miRNA
URS0000C02D48/Sphingopyxis,0.5963183193268521,0.7258804912494944,0.757122125424699,0.7645192490169491,0.7665367655065052,pre_miRNA
URS0000C031A2/Rathayibacter,0.6173276743274514,0.7369048954519201,0.7612997133163458,0.7651458283832905,0.766506144444503,pre_miRNA
URS0000C05095/Devosia,0.6414783514301153,0.7437710131649856,0.7619456827200703,0.766109883762694,0.767102459190263,pre_miRNA
URS0000C08AB5/Devosia,0.6209959623073699,0.7347454271927251,0.760134426085784,0.7648413079163111,0.7662558657669557,pre_miRNA
URS0000C097DC/Devosia,0.6220007652154728,0.7358379535133271,0.759594110956798,0.7653364769671789,0.7664849329260413,pre_miRNA
URS0000C0B148/Mycobacterium,0.5883724631075988,0.7233859088041579,0.7512157848159813,0.7605310866203342,0.7639771661659974,pre_miRNA
URS0000C0EC20/Janthinobacterium,0.6244632252199868,0.7402135630090736,0.7620643855131483,0.7663687520552499,0.7672913277099294,pre_miRNA
URS0000C0F09D/Pseudomonas,0.6335134304384302,0.7406935503418531,0.7610801042873826,0.7656480416055116,0.7667735126376161,pre_miRNA
URS0000C10B45/Bifidobacterium,0.6390138983696113,0.7428276033241323,0.7587801981886462,0.7620788050459524,0.7641353077024134,pre_miRNA
URS0000C1AA4D/Pseudomonas,0.639769099775583,0.7405368928815431,0.7601749743887974,0.7643997724252839,0.7657296835796066,pre_miRNA
URS0000C22E75/Bifidobacterium,0.6419178348736561,0.743241508912721,0.759336086497153,0.7632694070077487,0.764326008516589,pre_miRNA
URS0000C281DA/Nitrospirae,0.6385015281917529,0.7433625266208471,0.7611646841778286,0.7643596091601894,0.7655442140393441,pre_miRNA
URS0000C28DE7/Bifidobacterium,0.6144038388559031,0.7362757215266476,0.7591618464018102,0.7647985744891288,0.7664738709206328,pre_miRNA
URS0000C35532/Hymenobacter,0.6389988921739345,0.740371706906159,0.7620680143520044,0.7661268936887894,0.7673264284237501,pre_miRNA
URS0000C481A2/Pontibacillus,0.6295654020673332,0.7416575609763947,0.7601213456674094,0.7638217961464971,0.765045643453468,pre_miRNA
URS0000C49401/Pseudomonas,0.6358916486294065,0.7423756146660344,0.7603633761653081,0.764382456683166,0.765870079535545,pre_miRNA
URS0000C5A4BE/Clostridium,0.6369815026430029,0.7361796542438003,0.7590440350832742,0.7643796152254938,0.7658930021671599,pre_miRNA
URS0000C612E3/Nitrospira,0.6191125868868731,0.7384116311123572,0.7586110131313708,0.7644615457692148,0.7660473963579146,pre_miRNA
URS0000C76CF7/Nocardia,0.637665434277669,0.7429433068345919,0.7619720016198821,0.7656662249992253,0.766506144444503,pre_miRNA
URS0000C8A37D/Hymenobacter,0.6337588751850639,0.7393345734529789,0.7621535373311141,0.7657537927690933,0.7669424720385051,pre_miRNA
URS0000CB17AE/Pseudobutyrivibrio,0.629544213295489,0.71615207731086,0.7409344153627452,0.7512778158150067,0.7572636405199554,pre_miRNA
URS0000D4AADA/Ruminococcus,0.6256699440434069,0.7162411325694047,0.7441647070495332,0.7514984132975213,0.7572215503219898,pre_miRNA
URS0000D54FCF/Herpesvirus,0.6417147264901829,0.7387622986972954,0.7581696465957826,0.7635272191857657,0.7643334052677886,pre_miRNA
URS0000D558FD/Herpesvirus,0.6388993193257941,0.739543259220656,0.759660783337593,0.7637603577713465,0.7645767855020833,pre_miRNA
URS0000D55E2F/Herpesvirus,0.6232055090512068,0.7305816089142219,0.7566743552940256,0.7627359430698301,0.7642266349425084,pre_miRNA
URS0000D785C6/Micromonospora,0.6253023367458781,0.731957365628318,0.758036979329433,0.7646734837789015,0.7663637045571294,pre_miRNA
URS0000D79142/Jiangella,0.6287920129758815,0.7390175389394346,0.7604209402478908,0.7644412368792297,0.7657985932894753,pre_miRNA
URS0000D7A3F3/Sphingopyxis,0.6359078343195079,0.7432581609825487,0.7604538800629623,0.7642096347099114,0.7651505472306609,pre_miRNA
URS0000D7AD65/Sphingomonas,0.6106973616854551,0.7331168343801957,0.7591104265856656,0.7646263255496278,0.7660496919702509,pre_miRNA
URS0000D7CEA0/Acidobacteria,0.5998434576182328,0.7261308773293341,0.7548383986756236,0.7626061586780274,0.7652609558930543,pre_miRNA
URS0000D7D9E8/Hymenobacter,0.6407481480730335,0.7442976448945688,0.7628485962736271,0.7659030999518895,0.766720123838947,pre_miRNA
URS0000D7E2C7/Pseudonocardia,0.5880290406273027,0.7263939904910026,0.7576628820559346,0.7638925458267993,0.7658746708933512,pre_miRNA
URS0000D7E4C0/Sphingopyxis,0.6046156201177203,0.7291023170885601,0.7579308891299301,0.7640653569663193,0.7660805902572643,pre_miRNA
URS0000D7FA9B/Jiangella,0.6228294844957315,0.7372719511304476,0.7613216551793768,0.7653693458170959,0.7664143948271853,pre_miRNA
URS0000D80279/Massilia,0.624009994130731,0.7366146965961808,0.760303178480004,0.7659980915819012,0.7672936628022404,pre_miRNA
URS0000D80425/Sphingomonas,0.623434432036184,0.7370596680113973,0.760427253450384,0.7654842620678408,0.7669007973923112,pre_miRNA
URS0000D8052E/Betaproteobacteria,0.6421660598026299,0.7457216884812446,0.7623817829851677,0.766150219457846,0.7669919977654192,pre_miRNA
URS0000D83EA8/Sphingomonas,0.5992791959517456,0.7255862475350584,0.7564041706973404,0.7634256883266447,0.7657747126395553,pre_miRNA
URS0000D85B57/Tessaracoccus,0.6225150893822481,0.7394545831616505,0.7610733819483041,0.7653970771288171,0.7665085158309919,pre_miRNA
URS0000D86A8F/Sphingopyxis,0.621953506988386,0.7364452036853069,0.760446322948114,0.7656112676294362,0.7669965714741581,pre_miRNA
URS0000D88C5D/Arthrobacter,0.6383943663293737,0.7431794691149459,0.7610019117615653,0.7646612378442641,0.7656128486841698,pre_miRNA
URS0000D8AC48/Massilia,0.6260949811344744,0.7362099725617873,0.7607320236763732,0.7656214598827346,0.7669404199081189,pre_miRNA
URS0000D90A97/Actinomycetales,0.6115870547282972,0.735080017147043,0.7595173095421641,0.7648320552827441,0.766000648559554,pre_miRNA
URS0000D91301/Desulfotomaculum,0.6342173602351677,0.7350672410126071,0.7582369579587501,0.7640362981806046,0.7651711429229904,pre_miRNA
URS0000D91B42/Streptomyces,0.5996735727114881,0.7253390303671745,0.7568838553972321,0.7638155045530519,0.7655474004206605,pre_miRNA
URS0000D92845/Arthrobacter,0.6213738747644884,0.7342412104795962,0.758870872226056,0.7644697242426561,0.7654585423440236,pre_miRNA
URS0000D949AA/Mycobacterium,0.6191488710849957,0.73314048947951,0.7545100010019213,0.7604335590529799,0.7621253176892722,pre_miRNA
URS0000D94D89/Actinophytocola,0.5980245717486269,0.7301656662327036,0.7561626464532354,0.7630151663425395,0.7653567151712106,pre_miRNA
URS0000D95B23/Acinetobacter,0.6243815531246916,0.7402458480712538,0.7621673078018281,0.7667237727430642,0.7676127171764052,pre_miRNA
URS0000D962D8/Massilia,0.6174529938114564,0.7343979734597058,0.758821507189479,0.7647465766719684,0.7668035090798863,pre_miRNA
URS0000D98978/Hymenobacter,0.6381341392582242,0.7445800026415923,0.7622330971671923,0.7657280260595143,0.7664622663302038,pre_miRNA
URS0000D9A81E/Spirosoma,0.6360097748298862,0.7403420648283765,0.7609279872707824,0.7655502136745778,0.7666223704717658,pre_miRNA
URS0000D9D09D/Rhodococcus,0.5815571186135395,0.7107463373705751,0.7485060910442328,0.7590124633412836,0.7611848568613437,pre_miRNA
URS0000D9EF0E/Verrucomicrobia,0.6152121030552993,0.7329012721150235,0.7571181168050476,0.7640063960201572,0.7657229847938597,pre_miRNA
URS0000D9F2CD/Brevibacterium,0.6045515874126998,0.7350709913898316,0.758907967140876,0.7644968495261527,0.7656947947508786,pre_miRNA
URS0000DA1361/Acidobacteria,0.6364925495162366,0.7436777869091827,0.7613085681047274,0.7655791041565428,0.7667356232581811,pre_miRNA
URS0000DA2D0D/Deltaproteobacteria,0.6231930206596518,0.7382712322966233,0.7613720813527377,0.7653467836271209,0.7663226452098677,pre_miRNA
URS0000DA4895/Actinomadura,0.6171474132337991,0.7335455517893522,0.7595151690453197,0.7648858538915957,0.7653914193896487,pre_miRNA
URS0000DA519A/Streptomyces,0.5809273635302863,0.7182707456584334,0.7540527615450372,0.7622323995422522,0.7644597735280892,pre_miRNA
URS0000DA719C/Devosia,0.6034958277811564,0.7272558374797412,0.7567070535676136,0.7649939527016395,0.7668665529028533,pre_miRNA
URS0000DA7266/Pseudomonas,0.6369915590706795,0.745401640931002,0.763492340374846,0.7666561970698151,0.7674310393505028,pre_miRNA
URS0000DA7307/Microbacterium,0.6028285712774737,0.7289200456346426,0.7572507356663022,0.7642369316483386,0.7658637187626576,pre_miRNA
URS0000DA8C51/Methylibium,0.5998012632564512,0.726369596704948,0.7560802504583358,0.7639431857655475,0.7658147702088569,pre_miRNA
URS0000DAAB30/Massilia,0.6280468545742804,0.7405100763027529,0.7613249251471903,0.7657272218205169,0.7670472284778411,pre_miRNA
URS0000DAB279/Hymenobacter,0.6335787412766747,0.7427604640975602,0.7628711497077372,0.7662541336459352,0.7669919977654192,pre_miRNA
URS0000DAD334/Pseudonocardia,0.6024999509610544,0.7229659652961326,0.7532041930028072,0.7630888178209558,0.7657508319896353,pre_miRNA
URS0000DADC5D/Thioalkalivibrio,0.6001231286666305,0.7266552646357306,0.7566249884602402,0.7643193695157021,0.7659809440199894,pre_miRNA
URS0000DB1A18/Planctomycetaceae,0.6378129162997911,0.7369815849822673,0.7596468179147432,0.7648072902735601,0.7660615127943003,pre_miRNA
URS0000DB1AFC/Hymenobacter,0.608320121049712,0.7111387871655424,0.7485433418087372,0.7584484181282307,0.7615348850656538,pre_miRNA
URS0000DB4C1A/Massilia,0.6228245856242095,0.737058533013464,0.7606612159189445,0.7653759472702379,0.7669227964885702,pre_miRNA
URS0000DB5059/Arthrobacter,0.6287136331474676,0.7411924751213946,0.7615646952607462,0.7651355737521058,0.7661043779707704,pre_miRNA
URS0000DB5623/Microbacterium,0.6205724335624692,0.7319935222543998,0.757829622961051,0.764409090694012,0.766469437643505,pre_miRNA
